ID_ATTACK;DATE;COUNTRY;CITY;PERPETRATOR_GROUP;FATALITIES;INJURED;TARGET_TYPE
199601080038;1996-01-08;France;Unknown;Resistenza;0;0;Unknown
199601080037;1996-01-08;France;Unknown;Resistenza;0;0;Unknown
199601080036;1996-01-08;France;Unknown;Resistenza;0;0;Unknown
199601080035;1996-01-08;France;Unknown;Resistenza;0;0;Unknown
199601080034;1996-01-08;France;Unknown;Resistenza;0;0;Unknown
199601080033;1996-01-08;France;Unknown;Resistenza;0;0;Unknown
199601080032;1996-01-08;France;Unknown;Resistenza;0;0;Unknown
199601080031;1996-01-08;France;Unknown;Resistenza;0;0;Unknown
199601080030;1996-01-08;France;Unknown;Resistenza;0;0;Unknown
199601080029;1996-01-08;France;Unknown;Resistenza;0;0;Unknown
199601080028;1996-01-08;France;Unknown;Resistenza;0;0;Unknown
199601080027;1996-01-08;France;Unknown;Resistenza;0;0;Unknown
199601080026;1996-01-08;France;Unknown;Resistenza;0;0;Unknown
199601080025;1996-01-08;France;Unknown;Resistenza;0;0;Unknown
199601080024;1996-01-08;France;Unknown;Resistenza;0;0;Unknown
199601080023;1996-01-08;France;Unknown;Resistenza;0;0;Unknown
199601080022;1996-01-08;France;Unknown;Resistenza;0;0;Unknown
199601080021;1996-01-08;France;Unknown;Resistenza;0;0;Unknown
199601080020;1996-01-08;France;Unknown;Resistenza;0;0;Unknown
199601080019;1996-01-08;France;Unknown;Resistenza;0;0;Unknown
199601080018;1996-01-08;France;Unknown;Resistenza;0;0;Unknown
199601080017;1996-01-08;France;Unknown;Resistenza;0;0;Unknown
199601080016;1996-01-08;France;Unknown;Resistenza;0;0;Unknown
199601080015;1996-01-08;France;Unknown;Resistenza;0;0;Unknown
199601080014;1996-01-08;France;Unknown;Resistenza;0;0;Unknown
199601080013;1996-01-08;France;Unknown;Resistenza;0;0;Unknown
199601080012;1996-01-08;France;Unknown;Resistenza;0;0;Unknown
199601080011;1996-01-08;France;Unknown;Resistenza;0;0;Unknown
199601080010;1996-01-08;France;Unknown;Resistenza;0;0;Unknown
199601080009;1996-01-08;France;Unknown;Resistenza;0;0;Unknown
199601080008;1996-01-08;France;Unknown;Resistenza;0;0;Unknown
199601080007;1996-01-08;France;Unknown;Resistenza;0;0;Unknown
199601080006;1996-01-08;France;Bastia;Rebels;0;0;Maritime
199601080005;1996-01-08;France;Corte;Unknown;0;0;Tourists
199601060004;1996-01-06;France;Bastia;Unknown;0;0;Private Citizens & Property
199601060003;1996-01-06;France;Bastia;Corsican National Liberation Front (FLNC) (suspected);0;0;Government (General)
199601050007;1996-01-05;France;Macinaggio;Corsican National Liberation Front (FLNC);0;0;Military
199601040006;1996-01-04;France;Ajaccio;Corsican National Liberation Front (FLNC);0;0;Government (General)
199601020004;1996-01-02;France;Propriano;Unknown;0;0;Utilities
199601010016;1996-01-01;France;Ajaccio;Corsican Separatists;1;0;Government (General)
199601010015;1996-01-01;France;Ajaccio;Corsican Separatists;0;0;Business
199601010014;1996-01-01;France;Ajaccio;Corsican Separatists;0;0;Business
199601010013;1996-01-01;France;Ajaccio;Corsican Separatists;0;0;Business
199601000002;1996-01-00;France;Porto-Vecchio;Corsican Separatists;0;0;Business
199601000001;1996-01-00;France;Porto-Vecchio;Corsican Separatists;0;0;Business
199512310003;1995-12-31;France;Ajaccio;Unknown;0;0;Business
199512310002;1995-12-31;France;Ajaccio;Unknown;0;0;Business
199512300018;1995-12-30;France;Propriano;Unknown;0;0;Government (General)
199512300017;1995-12-30;France;Ajaccio;Unknown;0;0;Government (General)
199512300016;1995-12-30;France;Porto-Vecchio;Unknown;0;0;Business
199512300010;1995-12-30;France;Paris;Unknown;0;0;Business
199512300009;1995-12-30;France;Ventiseri;Unknown;0;0;Government (General)
199512290014;1995-12-29;France;Ajaccio;Unknown;0;0;Business
199512290013;1995-12-29;France;Ajaccio;Unknown;0;0;Business
199512250154;1995-12-25;France;Ajaccio;Corsican National Liberation Front (FLNC);0;0;Government (General)
199512180006;1995-12-18;France;Ajaccio;Unknown;0;0;Private Citizens & Property
199512140012;1995-12-14;France;Bastia;Corsican National Liberation Front (FLNC);0;0;Military
199512140011;1995-12-14;France;Bastia;Corsican National Liberation Front (FLNC);0;0;Government (General)
199512140007;1995-12-14;France;Porticcio;Unknown;0;0;Business
199512140006;1995-12-14;France;Bastia;Corsican National Liberation Front (FLNC);0;0;Business
199512120014;1995-12-12;France;Bastia;Unknown;0;0;Government (General)
199511240005;1995-11-24;France;Porto-Vecchio;Separatists;0;0;Police
199511240004;1995-11-24;France;Porto-Vecchio;Separatists;0;0;Police
199511240003;1995-11-24;France;Porto-Vecchio;Separatists;0;0;Police
199511220012;1995-11-22;France;Fiumorbu;Separatists;0;0;Private Citizens & Property
199511220011;1995-11-22;France;Fiumorbu;Separatists;0;0;Private Citizens & Property
199511220010;1995-11-22;France;Fiumorbu;Separatists;0;0;Private Citizens & Property
199511220009;1995-11-22;France;Fiumorbu;Separatists;0;0;Private Citizens & Property
199511220008;1995-11-22;France;Ajaccio;Separatists;0;0;Private Citizens & Property
199511220007;1995-11-22;France;Ajaccio;Separatists;0;0;Government (General)
199511220006;1995-11-22;France;Sartene;Separatists;0;0;Government (General)
199511160003;1995-11-16;France;Bastia;Separatists;0;0;Police
199511160002;1995-11-16;France;Ajaccio;Separatists;0;0;Government (General)
199510290010;1995-10-29;France;Corte;Unknown;1;0;Government (General)
199510260015;1995-10-26;France;Les Mureaux;Unknown;0;7;Educational Institution
199510170037;1995-10-17;France;Paris;Armed Islamic Group (GIA);0;29;Transportation
199510140010;1995-10-14;France;Paris;Algerian Moslem Fundamentalists;0;4;Police
199510070009;1995-10-07;France;Toulouse;Unknown;0;0;Police
199510060008;1995-10-06;France;Paris;Armed Islamic Group (GIA);0;13;Government (General)
199509240006;1995-09-24;France;Sartene;Unknown;0;0;Private Citizens & Property
199509240005;1995-09-24;France;Marinca;Unknown;0;0;Business
199509240004;1995-09-24;France;Propriano;Unknown;0;0;Business
199509240003;1995-09-24;France;Bonifacio;Unknown;0;0;Business
199509230003;1995-09-23;France;Paris;Unknown;0;0;Government (General)
199509220006;1995-09-22;France;Ajaccio;Unknown;0;0;Government (General)
199509170014;1995-09-17;France;Paris;Unknown;0;0;Transportation
199509170013;1995-09-17;France;Bastia;Unknown;0;0;Journalists & Media
199509170012;1995-09-17;France;Cargese;Unknown;1;0;Private Citizens & Property
199509170011;1995-09-17;France;Bastia;Unknown;1;0;Private Citizens & Property
199509070017;1995-09-07;France;Lyon;Armed Islamic Group (GIA);0;14;Educational Institution
199509040052;1995-09-04;France;Paris;Armed Islamic Group (GIA);0;0;Transportation
199509030028;1995-09-03;France;Paris;Armed Islamic Group (GIA) (suspected);0;3;Private Citizens & Property
199508310004;1995-08-31;France;Corte;Movement for Self-Determination;1;1;Violent Political Party
199508310003;1995-08-31;France;Bastia;Cuncolta Naziunalista;2;0;Terrorists/Non-state Militia
199508260005;1995-08-26;France;Lyon;Armed Islamic Group (GIA);0;0;Transportation
199508170010;1995-08-17;France;Paris;Armed Islamic Group (GIA);0;17;Unknown
199508030007;1995-08-03;France;Ajaccio;Corsican Separatists;0;0;Educational Institution
199507280003;1995-07-28;France;Strasbourg;Kurdistan Workers' Party (PKK);0;0;Government (Diplomatic)
199507260004;1995-07-26;France;Ajaccio;Unknown;2;1;Terrorists/Non-state Militia
199507250011;1995-07-25;France;Paris;Armed Islamic Group (GIA);7;86;Transportation
199507210012;1995-07-21;France;Bastia;Unknown;1;0;Violent Political Party
199507130044;1995-07-13;France;Ajaccio;Unknown;1;1;Private Citizens & Property
199507070004;1995-07-07;France;San Ciprianu;Corsican National Liberation Front (FLNC);0;0;Business
199505200011;1995-05-20;France;Tarbes;Corsican Separatists;0;0;Government (General)
199505010003;1995-05-01;France;Paris;Neo-Nazi extremists;1;0;Tourists
199503130008;1995-03-13;France;Marina de Pietracorbara;Corsican National Liberation Front (FLNC);0;0;Business
199503130007;1995-03-13;France;Cagnano;Corsican National Liberation Front (FLNC);0;0;Private Citizens & Property
199503130006;1995-03-13;France;Calvi;Corsican National Liberation Front (FLNC);0;0;Private Citizens & Property
199502020004;1995-02-02;France;Ile de Cavallo;Corsican National Liberation Front (FLNC);0;0;Tourists
199502020003;1995-02-02;France;Ile de Cavallo;Corsican National Liberation Front (FLNC);0;0;Tourists
199502020002;1995-02-02;France;Ile de Cavallo;Corsican National Liberation Front (FLNC);0;0;Tourists
199501230005;1995-01-23;France;Furiani;Unknown;0;0;Government (General)
199501140011;1995-01-14;France;Saint-Florent;Corsican National Liberation Front (FLNC) (suspected);0;0;Government (General)
199501140010;1995-01-14;France;Corte;Corsican National Liberation Front (FLNC) (suspected);0;0;Government (General)
199501140009;1995-01-14;France;Bastia;Corsican National Liberation Front (FLNC);0;1;Business
199501100006;1995-01-10;France;Paris;Unknown;1;0;Religious Figures/Institutions
199412260001;1994-12-26;France;Lucciana;Unknown;1;1;Government (General)
199412170001;1994-12-17;France;Paris;Unknown;0;0;Private Citizens & Property
199412160001;1994-12-16;France;Marseilles;Unknown;0;0;Government (Diplomatic)
199412050003;1994-12-05;France;Paris;Unknown;0;0;Business
199411270002;1994-11-27;France;Lumio;Corsican National Liberation Front (FLNC) (suspected);0;0;Private Citizens & Property
199411260002;1994-11-26;France;Bastia;Corsican National Liberation Front (FLNC);0;0;Government (General)
199411200005;1994-11-20;France;Bastia;Unknown;0;0;Private Citizens & Property
199411200004;1994-11-20;France;Bastia;Unknown;0;0;Private Citizens & Property
199411200003;1994-11-20;France;Bastia;Unknown;0;0;Private Citizens & Property
199411200002;1994-11-20;France;Bastia;Unknown;0;0;Private Citizens & Property
199411200001;1994-11-20;France;Bastia;Unknown;0;0;Private Citizens & Property
199411060001;1994-11-06;France;Paris;Muslim extremists;0;0;Religious Figures/Institutions
199410080010;1994-10-08;France;Urrugne;Iparretarrak (IK);0;0;Government (General)
199410040008;1994-10-04;France;Paris;Unknown;4;6;Police,Private Citizens & Property
199409240004;1994-09-24;France;Marseilles;Unknown;0;0;Business
199409050007;1994-09-05;France;Evran;Breton Liberation Front (FLB);0;0;Government (General)
199408270011;1994-08-27;France;Unknown;Basque Fatherland and Freedom (ETA) (suspected);0;0;Government (General)
199408260013;1994-08-26;France;Ajaccio;Corsican National Liberation Front (FLNC) (suspected);0;0;Government (General)
199408260012;1994-08-26;France;Ajaccio;Corsican National Liberation Front (FLNC) (suspected);0;0;Business
199408260011;1994-08-26;France;Ajaccio;Corsican National Liberation Front (FLNC) (suspected);0;0;Government (General)
199408260007;1994-08-26;France;Ajaccio;Corsican National Liberation Front (FLNC) (suspected);0;0;Business
199408170004;1994-08-17;France;Bastia;Corsican National Liberation Front (FLNC);0;0;Government (General)
199408110008;1994-08-11;France;Unknown;Corsican National Liberation Front (FLNC);0;0;Government (General)
199408110007;1994-08-11;France;Unknown;Corsican National Liberation Front (FLNC);0;0;Government (General)
199408110006;1994-08-11;France;Ajaccio;Unknown;0;0;Journalists & Media
199407290008;1994-07-29;France;Hendaye;Iparretarrak (IK) (suspected);0;0;Government (General)
199407290006;1994-07-29;France;Ajaccio;Corsican National Liberation Front (FLNC) (suspected);0;0;Government (General)
199407260005;1994-07-26;France;Ajaccio;Corsican National Liberation Front (FLNC) (suspected);0;2;Business
199407170013;1994-07-17;France;Nice;Youths;0;0;Private Citizens & Property
199407160003;1994-07-16;France;Dreux;Unknown;1;8;Private Citizens & Property
199407140006;1994-07-14;France;Bastia;Corsican Farmers' Front (suspected);0;0;Business
199407050008;1994-07-05;France;Portigliolo;Corsican National Liberation Front (FLNC);0;0;Private Citizens & Property
199407050007;1994-07-05;France;Portigliolo;Corsican National Liberation Front (FLNC);0;0;Private Citizens & Property
199407050006;1994-07-05;France;Portigliolo;Corsican National Liberation Front (FLNC);0;0;Private Citizens & Property
199407050005;1994-07-05;France;Portigliolo;Corsican National Liberation Front (FLNC);0;0;Private Citizens & Property
199407050004;1994-07-05;France;Porticcio;Unknown;0;0;Private Citizens & Property
199407050003;1994-07-05;France;Porticcio;Unknown;0;0;Private Citizens & Property
199407050002;1994-07-05;France;Porticcio;Unknown;0;0;Private Citizens & Property
199407050001;1994-07-05;France;Porticcio;Unknown;0;0;Private Citizens & Property
199407040006;1994-07-04;France;Pianottoli-Caldarello;Corsican National Liberation Front (FLNC);0;0;Private Citizens & Property
199407040005;1994-07-04;France;Pianottoli-Caldarello;Corsican National Liberation Front (FLNC);0;0;Private Citizens & Property
199407040004;1994-07-04;France;Pianottoli-Caldarello;Corsican National Liberation Front (FLNC);0;0;Private Citizens & Property
199407040003;1994-07-04;France;Pianottoli-Caldarello;Corsican National Liberation Front (FLNC);0;0;Private Citizens & Property
199407040002;1994-07-04;France;Corte;Corsican National Liberation Front (FLNC);0;0;Police
199406240007;1994-06-24;France;Porticcio;Corsican National Liberation Front (FLNC);0;0;Private Citizens & Property
199406240006;1994-06-24;France;Porticcio;Corsican National Liberation Front (FLNC);0;0;Private Citizens & Property
199406240005;1994-06-24;France;Ajaccio;Corsican National Liberation Front (FLNC) (suspected);0;0;Government (General)
199406240004;1994-06-24;France;Ajaccio;Corsican National Liberation Front (FLNC) (suspected);0;0;Government (General)
199406080011;1994-06-08;France;Afa;Unknown;0;0;Business
199406060005;1994-06-06;France;Marseilles;Unknown;0;0;Government (General)
199406020007;1994-06-02;France;Valros;Unknown;0;0;Telecommunication
199406020006;1994-06-02;France;Beziers;Unknown;0;0;Telecommunication
199406020005;1994-06-02;France;Homps;Unknown;0;0;Utilities
199405300004;1994-05-30;France;Porto-Vecchio;Corsican National Liberation Front (FLNC);0;0;Government (General)
199405300003;1994-05-30;France;Bastia;Unknown;0;0;Government (General)
199405260025;1994-05-26;France;Avignon;Unknown;0;1;Educational Institution
199405180009;1994-05-18;France;Bidart;Iparretarrak (IK);0;0;Police
199405100005;1994-05-10;France;Evreux;Unknown;0;0;Business
199405100004;1994-05-10;France;Evreux;Unknown;0;0;Police
199405100003;1994-05-10;France;Evreux;Unknown;0;0;Business
199405060009;1994-05-06;France;Nice;Corsican Separatists;0;0;Business
199404280012;1994-04-28;France;Toulon;Youths;0;1;Police
199404240011;1994-04-24;France;Bonifacio;Corsican National Liberation Front (FLNC);0;0;Police
199404240010;1994-04-24;France;Bonifacio;Corsican National Liberation Front (FLNC);0;0;Government (General)
199404230008;1994-04-23;France;Struth;Unknown;0;0;Private Citizens & Property
199404220008;1994-04-22;France;Mertzwiller;Unknown;0;0;Private Citizens & Property
199404170008;1994-04-17;France;Lyon;Unknown;0;0;Private Citizens & Property
199404170007;1994-04-17;France;Lyon;Unknown;0;0;Business
199404170006;1994-04-17;France;Lyon;Unknown;0;0;Educational Institution
199404170005;1994-04-17;France;Piedicroce;Unknown;0;0;Police
199404170004;1994-04-17;France;Solenzara Air Force Base;Corsican National Liberation Front (FLNC) (suspected);0;0;Military
199404160008;1994-04-16;France;Lyon;Unknown;0;0;Private Citizens & Property
199404160006;1994-04-16;France;Solenzara Air Force Base;Corsican National Liberation Front (FLNC) (suspected);0;0;Military
199404080009;1994-04-08;France;Ajaccio;Corsican National Liberation Front (FLNC);0;0;Business
199404080008;1994-04-08;France;Ghisonaccia;Corsican National Liberation Front (FLNC);0;0;Business
199404050010;1994-04-05;France;Bastia;Corsican National Liberation Front (FLNC);0;3;Police
199403300017;1994-03-30;France;Ajaccio;Corsican National Liberation Front (FLNC);0;0;Police
